player_name,legend,BR Kills,BR Damage,BR Wins,legend_category
fearzypoo,Rampart,165,0,0,Controller
fearzypoo,Valkyrie,1985,609960,158,Skirmisher
fearzypoo,Seer,97,0,0,Recon
fearzypoo,Ash,17609,4395630,1358,Assault
fearzypoo,Mad Maggie,164,0,0,Assault
fearzypoo,Newcastle,166,0,0,Support
fearzypoo,Vantage,0,0,0,Recon
fearzypoo,Catalyst,37,0,0,Controller
fearzypoo,Ballistic,0,0,0,Assault
fearzypoo,Conduit,33887,0,0,Support
fearzypoo,Alter,40422,0,0,Skirmisher
MoonPakuTV,Revenant,108,29915,0,Skirmisher
MoonPakuTV,Crypto,128,39143,0,Recon
MoonPakuTV,Horizon,136844,29350954,4454,Skirmisher
MoonPakuTV,Gibraltar,935,261633,0,Support
MoonPakuTV,Wattson,800,0,0,Controller
MoonPakuTV,Fuse,9,2125,0,Assault
MoonPakuTV,Bangalore,11348,2881368,0,Assault
MoonPakuTV,Wraith,10859,2664678,0,Skirmisher
MoonPakuTV,Octane,3392,0,0,Skirmisher
MoonPakuTV,Bloodhound,399,0,0,Recon
MoonPakuTV,Caustic,780,0,0,Controller
MoonPakuTV,Lifeline,599,0,0,Support
MoonPakuTV,Pathfinder,33342,0,0,Skirmisher
MoonPakuTV,Loba,52,0,0,Support
MoonPakuTV,Mirage,103,22274,0,Support
MoonPakuTV,Rampart,0,0,0,Controller
MoonPakuTV,Valkyrie,0,0,0,Skirmisher
MoonPakuTV,Seer,74,25211,0,Recon
MoonPakuTV,Ash,0,0,0,Assault
MoonPakuTV,Mad Maggie,17,0,0,Assault
MoonPakuTV,Newcastle,3604,0,0,Support
MoonPakuTV,Vantage,0,0,0,Recon
MoonPakuTV,Catalyst,0,0,0,Controller
MoonPakuTV,Ballistic,0,0,0,Assault
MoonPakuTV,Conduit,17,0,0,Support
MoonPakuTV,Alter,0,0,0,Skirmisher
GomiaimPanda,Revenant,7495,2058817,565,Skirmisher
GomiaimPanda,Crypto,1908,538620,145,Recon
GomiaimPanda,Horizon,21539,6639684,1707,Skirmisher
GomiaimPanda,Gibraltar,33627,9593146,3113,Support
GomiaimPanda,Wattson,4562,1062829,0,Controller
GomiaimPanda,Fuse,217,57430,0,Assault
GomiaimPanda,Bangalore,6209,1950452,405,Assault
GomiaimPanda,Wraith,17797,4796648,1167,Skirmisher
GomiaimPanda,Octane,5299,1654283,372,Skirmisher
GomiaimPanda,Bloodhound,3429,1006227,256,Recon
GomiaimPanda,Caustic,3542,1083765,289,Controller
GomiaimPanda,Lifeline,17168,4413539,1319,Support
GomiaimPanda,Pathfinder,29186,9086605,2034,Skirmisher
GomiaimPanda,Loba,23967,6478268,2118,Support
GomiaimPanda,Mirage,13577,3318748,1052,Support
GomiaimPanda,Rampart,394,109002,35,Controller
GomiaimPanda,Valkyrie,2424,719142,0,Skirmisher
GomiaimPanda,Seer,1361,423580,127,Recon
GomiaimPanda,Ash,1102,332783,0,Assault
GomiaimPanda,Mad Maggie,1541,390046,161,Assault
GomiaimPanda,Newcastle,0,0,0,Support
GomiaimPanda,Vantage,245,81410,0,Recon
GomiaimPanda,Catalyst,1024,298889,0,Controller
GomiaimPanda,Ballistic,1282,0,0,Assault
GomiaimPanda,Conduit,0,0,0,Support
GomiaimPanda,Alter,0,0,0,Skirmisher
Not InvisibIe,Revenant,0,0,0,Skirmisher
Not InvisibIe,Crypto,0,0,0,Recon
Not InvisibIe,Horizon,1559,432083,0,Skirmisher
Not InvisibIe,Gibraltar,0,0,0,Support
Not InvisibIe,Wattson,0,0,0,Controller
Not InvisibIe,Fuse,0,0,0,Assault
Not InvisibIe,Bangalore,188049,49791658,13913,Assault
Not InvisibIe,Wraith,5670,1532555,0,Skirmisher
Not InvisibIe,Octane,101,26591,0,Skirmisher
Not InvisibIe,Bloodhound,0,0,0,Recon
Not InvisibIe,Caustic,0,0,0,Controller
Not InvisibIe,Lifeline,577,154204,0,Support
Not InvisibIe,Pathfinder,1838,0,0,Skirmisher
Not InvisibIe,Loba,0,0,0,Support
Not InvisibIe,Mirage,65,0,0,Support
Not InvisibIe,Rampart,0,0,0,Controller
Not InvisibIe,Valkyrie,0,0,0,Skirmisher
Not InvisibIe,Seer,0,0,0,Recon
Not InvisibIe,Ash,0,0,0,Assault
Not InvisibIe,Mad Maggie,0,0,0,Assault
Not InvisibIe,Newcastle,0,0,0,Support
Not InvisibIe,Vantage,0,0,0,Recon
Not InvisibIe,Catalyst,0,0,0,Controller
Not InvisibIe,Ballistic,0,0,0,Assault
Not InvisibIe,Conduit,0,0,0,Support
Not InvisibIe,Alter,0,0,0,Skirmisher
Gribzu,Revenant,461,123551,29,Skirmisher
Gribzu,Crypto,0,0,0,Recon
Gribzu,Horizon,950,0,0,Skirmisher
Gribzu,Gibraltar,1915,0,0,Support
Gribzu,Wattson,687,0,0,Controller
Gribzu,Fuse,300,0,0,Assault
Gribzu,Bangalore,2084,508640,132,Assault
Gribzu,Wraith,0,0,0,Skirmisher
Gribzu,Octane,176171,40657726,9095,Skirmisher
Gribzu,Bloodhound,903,245558,0,Recon
Gribzu,Caustic,12877,3318329,908,Controller
Gribzu,Lifeline,577,162451,32,Support
Gribzu,Pathfinder,0,0,0,Skirmisher
Gribzu,Loba,50,0,0,Support
Gribzu,Mirage,583,149839,0,Support
Gribzu,Rampart,2347,574603,143,Controller
Gribzu,Valkyrie,0,0,0,Skirmisher
Gribzu,Seer,515,0,0,Recon
Gribzu,Ash,0,0,0,Assault
Gribzu,Mad Maggie,454,0,0,Assault
Gribzu,Newcastle,0,0,0,Support
Gribzu,Vantage,0,0,0,Recon
Gribzu,Catalyst,0,0,0,Controller
Gribzu,Ballistic,0,0,0,Assault
Gribzu,Conduit,0,0,0,Support
Gribzu,Alter,0,0,0,Skirmisher
Yuyu_Xe_Noah,Revenant,0,0,0,Skirmisher
Yuyu_Xe_Noah,Crypto,0,0,0,Recon
Yuyu_Xe_Noah,Horizon,93047,25209302,6630,Skirmisher
Yuyu_Xe_Noah,Gibraltar,668,197470,50,Support
Yuyu_Xe_Noah,Wattson,0,0,0,Controller
Yuyu_Xe_Noah,Fuse,0,0,0,Assault
Yuyu_Xe_Noah,Bangalore,0,0,0,Assault
Yuyu_Xe_Noah,Wraith,0,0,0,Skirmisher
Yuyu_Xe_Noah,Octane,0,0,0,Skirmisher
Yuyu_Xe_Noah,Bloodhound,0,0,0,Recon
Yuyu_Xe_Noah,Caustic,0,0,0,Controller
Yuyu_Xe_Noah,Lifeline,4548,1232296,288,Support
Yuyu_Xe_Noah,Pathfinder,19490,0,0,Skirmisher
Yuyu_Xe_Noah,Loba,0,0,0,Support
Yuyu_Xe_Noah,Mirage,0,0,0,Support
Yuyu_Xe_Noah,Rampart,153,0,0,Controller
Yuyu_Xe_Noah,Valkyrie,0,0,0,Skirmisher
Yuyu_Xe_Noah,Seer,0,0,0,Recon
Yuyu_Xe_Noah,Ash,771,0,0,Assault
Yuyu_Xe_Noah,Mad Maggie,0,0,0,Assault
Yuyu_Xe_Noah,Newcastle,0,0,0,Support
Yuyu_Xe_Noah,Vantage,40,0,0,Recon
Yuyu_Xe_Noah,Catalyst,0,0,0,Controller
Yuyu_Xe_Noah,Ballistic,0,0,0,Assault
Yuyu_Xe_Noah,Conduit,0,0,0,Support
Yuyu_Xe_Noah,Alter,0,0,0,Skirmisher
ExB_Artillery,Revenant,0,0,0,Skirmisher
ExB_Artillery,Crypto,0,0,0,Recon
ExB_Artillery,Horizon,0,0,0,Skirmisher
ExB_Artillery,Gibraltar,2589,856084,0,Support
ExB_Artillery,Wattson,0,0,0,Controller
ExB_Artillery,Fuse,0,0,0,Assault
ExB_Artillery,Bangalore,177520,44753142,1868,Assault
ExB_Artillery,Wraith,0,0,0,Skirmisher
ExB_Artillery,Octane,0,0,0,Skirmisher
ExB_Artillery,Bloodhound,301,0,0,Recon
ExB_Artillery,Caustic,277,0,0,Controller
ExB_Artillery,Lifeline,0,0,0,Support
ExB_Artillery,Pathfinder,633,186976,0,Skirmisher
ExB_Artillery,Loba,0,0,0,Support
ExB_Artillery,Mirage,0,0,0,Support
ExB_Artillery,Rampart,0,0,0,Controller
ExB_Artillery,Valkyrie,127,32916,0,Skirmisher
ExB_Artillery,Seer,0,8012,0,Recon
ExB_Artillery,Ash,0,0,0,Assault
ExB_Artillery,Mad Maggie,0,0,0,Assault
ExB_Artillery,Newcastle,0,0,0,Support
ExB_Artillery,Vantage,0,0,0,Recon
ExB_Artillery,Catalyst,0,0,0,Controller
ExB_Artillery,Ballistic,0,0,0,Assault
ExB_Artillery,Conduit,0,0,0,Support
ExB_Artillery,Alter,0,0,0,Skirmisher
Swytchers-,Revenant,2500,0,0,Skirmisher
Swytchers-,Crypto,0,0,0,Recon
Swytchers-,Horizon,3298,0,0,Skirmisher
Swytchers-,Gibraltar,1426,0,0,Support
Swytchers-,Wattson,1552,401091,0,Controller
Swytchers-,Fuse,751,0,0,Assault
Swytchers-,Bangalore,1869,509150,0,Assault
