player_name,legend,BR Kills,BR Damage,BR Wins
Yuyu_Xe_Noah,Bloodhound,0,0,0
Yuyu_Xe_Noah,Caustic,0,0,0
Yuyu_Xe_Noah,Lifeline,4548,1232296,288
Yuyu_Xe_Noah,Pathfinder,19490,0,0
Yuyu_Xe_Noah,Loba,0,0,0
Yuyu_Xe_Noah,Mirage,0,0,0
Yuyu_Xe_Noah,Rampart,153,0,0
Yuyu_Xe_Noah,Valkyrie,0,0,0
Yuyu_Xe_Noah,Seer,0,0,0
Yuyu_Xe_Noah,Ash,771,0,0
Yuyu_Xe_Noah,Mad Maggie,0,0,0
Yuyu_Xe_Noah,Newcastle,0,0,0
Yuyu_Xe_Noah,Vantage,40,0,0
Yuyu_Xe_Noah,Catalyst,0,0,0
Yuyu_Xe_Noah,Ballistic,0,0,0
Yuyu_Xe_Noah,Conduit,0,0,0
Yuyu_Xe_Noah,Alter,0,0,0
ExB_Artillery,Revenant,0,0,0
ExB_Artillery,Crypto,0,0,0
ExB_Artillery,Horizon,0,0,0
ExB_Artillery,Gibraltar,2589,856084,0
ExB_Artillery,Wattson,0,0,0
ExB_Artillery,Fuse,0,0,0
ExB_Artillery,Bangalore,177520,44753142,1868
ExB_Artillery,Wraith,0,0,0
ExB_Artillery,Octane,0,0,0
ExB_Artillery,Bloodhound,301,0,0
ExB_Artillery,Caustic,277,0,0
ExB_Artillery,Lifeline,0,0,0
ExB_Artillery,Pathfinder,633,186976,0
ExB_Artillery,Loba,0,0,0
ExB_Artillery,Mirage,0,0,0
ExB_Artillery,Rampart,0,0,0
ExB_Artillery,Valkyrie,127,32916,0
ExB_Artillery,Seer,0,8012,0
ExB_Artillery,Ash,0,0,0
ExB_Artillery,Mad Maggie,0,0,0
ExB_Artillery,Newcastle,0,0,0
ExB_Artillery,Vantage,0,0,0
ExB_Artillery,Catalyst,0,0,0
ExB_Artillery,Ballistic,0,0,0
ExB_Artillery,Conduit,0,0,0
ExB_Artillery,Alter,0,0,0
Swytchers-,Revenant,2500,0,0
Swytchers-,Crypto,0,0,0
Swytchers-,Horizon,3298,0,0
Swytchers-,Gibraltar,1426,0,0
Swytchers-,Wattson,1552,401091,0
Swytchers-,Fuse,751,0,0
Swytchers-,Bangalore,1869,509150,0
Swytchers-,Wraith,23089,6197836,1370
Swytchers-,Octane,4013,961334,0
Swytchers-,Bloodhound,0,0,0
Swytchers-,Caustic,856,232455,0
Swytchers-,Lifeline,2169,396984,0
Swytchers-,Pathfinder,2494,599181,0
Swytchers-,Loba,2374,422049,0
Swytchers-,Mirage,982,252616,0
Swytchers-,Rampart,3186,843372,182
Swytchers-,Valkyrie,0,0,0
Swytchers-,Seer,1897,478417,0
Swytchers-,Ash,117072,28296795,6431
Swytchers-,Mad Maggie,4881,1116445,167
Swytchers-,Newcastle,0,0,0
Swytchers-,Vantage,1960,0,0
Swytchers-,Catalyst,440,0,0
Swytchers-,Ballistic,155,0,0
Swytchers-,Conduit,319,0,0
Swytchers-,Alter,2022,0,0
king__ksa501_,Revenant,31,0,0
king__ksa501_,Crypto,0,0,0
king__ksa501_,Horizon,0,0,0
king__ksa501_,Gibraltar,0,0,0
king__ksa501_,Wattson,0,0,0
king__ksa501_,Fuse,253,0,0
king__ksa501_,Bangalore,0,0,0
king__ksa501_,Wraith,0,0,0
king__ksa501_,Octane,195967,45160452,10454
king__ksa501_,Bloodhound,1601,0,0
king__ksa501_,Caustic,0,0,0
king__ksa501_,Lifeline,0,0,0
king__ksa501_,Pathfinder,229,0,0
king__ksa501_,Loba,0,0,0
king__ksa501_,Mirage,0,0,0
king__ksa501_,Rampart,0,0,0
king__ksa501_,Valkyrie,0,0,0
king__ksa501_,Seer,0,0,0
king__ksa501_,Ash,0,0,0
king__ksa501_,Mad Maggie,0,0,0
king__ksa501_,Newcastle,0,0,0
king__ksa501_,Vantage,0,0,0
king__ksa501_,Catalyst,0,0,0
king__ksa501_,Ballistic,0,0,0
king__ksa501_,Conduit,0,0,0
king__ksa501_,Alter,0,0,0
JoeyyHydroTV,Revenant,348,115293,0
JoeyyHydroTV,Crypto,0,0,0
JoeyyHydroTV,Horizon,0,0,0
JoeyyHydroTV,Gibraltar,0,0,0
JoeyyHydroTV,Wattson,176369,47162675,12356
JoeyyHydroTV,Fuse,0,0,0
JoeyyHydroTV,Bangalore,0,0,0
JoeyyHydroTV,Wraith,7049,1914276,318
JoeyyHydroTV,Octane,752,194234,26
JoeyyHydroTV,Bloodhound,775,233641,0
JoeyyHydroTV,Caustic,511,148343,0
JoeyyHydroTV,Lifeline,1567,434133,80
JoeyyHydroTV,Pathfinder,0,0,0
JoeyyHydroTV,Loba,0,148834,0
JoeyyHydroTV,Mirage,0,0,0
JoeyyHydroTV,Rampart,0,0,0
JoeyyHydroTV,Valkyrie,7,2494,0
JoeyyHydroTV,Seer,17,3150,1
JoeyyHydroTV,Ash,1,248,0
JoeyyHydroTV,Mad Maggie,0,0,0
JoeyyHydroTV,Newcastle,0,0,0
JoeyyHydroTV,Vantage,25,8233,1
JoeyyHydroTV,Catalyst,0,0,0
JoeyyHydroTV,Ballistic,0,0,0
JoeyyHydroTV,Conduit,0,0,0
JoeyyHydroTV,Alter,0,0,0
viicro,Revenant,672,202811,0
viicro,Crypto,0,0,0
viicro,Horizon,2047,594483,129
viicro,Gibraltar,0,0,0
viicro,Wattson,772,0,0
viicro,Fuse,0,0,0
viicro,Bangalore,0,0,0
viicro,Wraith,0,0,0
viicro,Octane,0,0,0
viicro,Bloodhound,0,0,0
viicro,Caustic,1413,0,0
viicro,Lifeline,0,0,0
viicro,Pathfinder,16775,4765886,1011
viicro,Loba,140056,34663539,11879
viicro,Mirage,0,0,0
viicro,Rampart,0,0,0
viicro,Valkyrie,0,0,0
viicro,Seer,0,0,0
viicro,Ash,0,0,0
viicro,Mad Maggie,0,0,0
viicro,Newcastle,0,0,0
viicro,Vantage,0,0,0
viicro,Catalyst,132,0,0
viicro,Ballistic,0,0,0
viicro,Conduit,0,0,0
viicro,Alter,0,0,0
DemoniioTV | Twitch,Revenant,149114,39983057,6767
DemoniioTV | Twitch,Crypto,164,54173,7
DemoniioTV | Twitch,Horizon,1602,568828,114
DemoniioTV | Twitch,Gibraltar,0,0,0
DemoniioTV | Twitch,Wattson,1341,430191,79
DemoniioTV | Twitch,Fuse,0,0,0
DemoniioTV | Twitch,Bangalore,8996,1638880,404
DemoniioTV | Twitch,Wraith,715,224053,33
DemoniioTV | Twitch,Octane,9338,2783075,533
DemoniioTV | Twitch,Bloodhound,746,243154,48
DemoniioTV | Twitch,Caustic,2937,929603,164
DemoniioTV | Twitch,Lifeline,1275,399017,58
DemoniioTV | Twitch,Pathfinder,2272,715540,96
DemoniioTV | Twitch,Loba,1163,310321,59
DemoniioTV | Twitch,Mirage,327,86312,15
DemoniioTV | Twitch,Rampart,74,23320,4
DemoniioTV | Twitch,Valkyrie,2909,1199160,233
DemoniioTV | Twitch,Seer,32,8854,0
DemoniioTV | Twitch,Ash,75,0,0
DemoniioTV | Twitch,Mad Maggie,169,52235,15
DemoniioTV | Twitch,Newcastle,992,0,0
DemoniioTV | Twitch,Vantage,0,0,0
DemoniioTV | Twitch,Catalyst,0,0,0
DemoniioTV | Twitch,Ballistic,0,0,0
DemoniioTV | Twitch,Conduit,0,0,0
DemoniioTV | Twitch,Alter,0,0,0
