player_name,legend,BR Kills,BR Damage,BR Wins
Blizzes,Mirage,688.0,156422.0,0.0
Blizzes,Rampart,0.0,0.0,0.0
Blizzes,Valkyrie,3926.0,949020.0,229.0
Blizzes,Seer,0.0,0.0,0.0
Blizzes,Ash,489.0,124554.0,0.0
Blizzes,Mad Maggie,31.0,0.0,0.0
Blizzes,Newcastle,0.0,0.0,0.0
Blizzes,Vantage,0.0,0.0,0.0
Blizzes,Catalyst,0.0,0.0,0.0
Blizzes,Ballistic,433.0,96935.0,0.0
Blizzes,Conduit,1083.0,311664.0,0.0
Blizzes,Alter,6211.0,1388084.0,0.0
iShardTV,Revenant,26005.0,6177661.0,1847.0
iShardTV,Crypto,56.0,22992.0,2.0
iShardTV,Horizon,20008.0,4948908.0,0.0
iShardTV,Gibraltar,1487.0,443635.0,67.0
iShardTV,Wattson,153.0,0.0,0.0
iShardTV,Fuse,2509.0,613154.0,144.0
iShardTV,Bangalore,1141.0,279957.0,49.0
iShardTV,Wraith,2163.0,555361.0,130.0
iShardTV,Octane,247.0,0.0,0.0
iShardTV,Bloodhound,525.0,139714.0,23.0
iShardTV,Caustic,563.0,0.0,0.0
iShardTV,Lifeline,409.0,0.0,0.0
iShardTV,Pathfinder,5534.0,1418051.0,264.0
iShardTV,Loba,9.0,0.0,0.0
iShardTV,Mirage,0.0,0.0,0.0
iShardTV,Rampart,17.0,0.0,0.0
iShardTV,Valkyrie,45685.0,11205396.0,2757.0
iShardTV,Seer,0.0,0.0,0.0
iShardTV,Ash,16.0,0.0,0.0
iShardTV,Mad Maggie,0.0,0.0,0.0
iShardTV,Newcastle,65257.0,13628212.0,0.0
iShardTV,Vantage,9686.0,0.0,0.0
iShardTV,Catalyst,102.0,0.0,0.0
iShardTV,Ballistic,3228.0,0.0,0.0
iShardTV,Conduit,0.0,0.0,0.0
iShardTV,Alter,0.0,0.0,0.0
Wise vitality,Revenant,786.0,190507.0,0.0
Wise vitality,Crypto,88.0,0.0,0.0
Wise vitality,Horizon,74041.0,16439333.0,7266.0
Wise vitality,Gibraltar,1984.0,418325.0,0.0
Wise vitality,Wattson,273.0,61724.0,0.0
Wise vitality,Fuse,0.0,0.0,0.0
Wise vitality,Bangalore,1126.0,239649.0,0.0
Wise vitality,Wraith,10688.0,2330508.0,0.0
Wise vitality,Octane,1182.0,0.0,0.0
Wise vitality,Bloodhound,0.0,0.0,0.0
Wise vitality,Caustic,112.0,0.0,0.0
Wise vitality,Lifeline,25017.0,5381578.0,0.0
Wise vitality,Pathfinder,27113.0,5947450.0,0.0
Wise vitality,Loba,25501.0,5394460.0,0.0
Wise vitality,Mirage,883.0,179455.0,0.0
Wise vitality,Rampart,0.0,0.0,0.0
Wise vitality,Valkyrie,4376.0,973724.0,0.0
Wise vitality,Seer,1227.0,0.0,0.0
Wise vitality,Ash,10000.0,2128814.0,0.0
Wise vitality,Mad Maggie,0.0,0.0,0.0
Wise vitality,Newcastle,0.0,0.0,0.0
Wise vitality,Vantage,0.0,0.0,0.0
Wise vitality,Catalyst,0.0,0.0,0.0
Wise vitality,Ballistic,0.0,0.0,0.0
Wise vitality,Conduit,0.0,0.0,0.0
Wise vitality,Alter,0.0,0.0,0.0
LG Giggle,Revenant,238.0,69293.0,0.0
LG Giggle,Crypto,369.0,0.0,0.0
LG Giggle,Horizon,109.0,33508.0,0.0
LG Giggle,Gibraltar,698.0,0.0,0.0
LG Giggle,Wattson,342.0,89519.0,23.0
LG Giggle,Fuse,78.0,22190.0,7.0
LG Giggle,Bangalore,752.0,185018.0,46.0
LG Giggle,Wraith,632.0,157601.0,40.0
LG Giggle,Octane,369.0,90795.0,20.0
LG Giggle,Bloodhound,804.0,90690.0,20.0
LG Giggle,Caustic,164401.0,42515651.0,13061.0
LG Giggle,Lifeline,3902.0,1033169.0,0.0
LG Giggle,Pathfinder,399.0,92883.0,20.0
LG Giggle,Loba,0.0,0.0,0.0
LG Giggle,Mirage,464.0,114393.0,31.0
LG Giggle,Rampart,189.0,0.0,0.0
LG Giggle,Valkyrie,70.0,20163.0,5.0
LG Giggle,Seer,262.0,87440.0,0.0
LG Giggle,Ash,0.0,0.0,0.0
LG Giggle,Mad Maggie,8.0,0.0,0.0
LG Giggle,Newcastle,0.0,0.0,0.0
LG Giggle,Vantage,0.0,0.0,0.0
LG Giggle,Catalyst,0.0,0.0,0.0
LG Giggle,Ballistic,0.0,0.0,0.0
LG Giggle,Conduit,0.0,0.0,0.0
LG Giggle,Alter,0.0,0.0,0.0
Chet Ubetcha,Revenant,122.0,0.0,0.0
Chet Ubetcha,Crypto,53.0,0.0,0.0
Chet Ubetcha,Horizon,301.0,0.0,0.0
Chet Ubetcha,Gibraltar,151266.0,38062327.0,11671.0
Chet Ubetcha,Wattson,358.0,0.0,0.0
Chet Ubetcha,Fuse,89.0,0.0,0.0
Chet Ubetcha,Bangalore,1947.0,0.0,0.0
