player_name,legend,legend_category,BR Kills,BR Damage,BR Wins
ALSHANAB__,Gibraltar,Support,501.0,272969.0,34.0
ALSHANAB__,Wraith,Skirmisher,405.0,249597.0,29.0
ALSHANAB__,Caustic,Controller,348.0,239510.0,30.0
APex_WHITEWOLF,Wraith,Skirmisher,65438.0,14164808.0,2083.0
APex_WHITEWOLF,Horizon,Skirmisher,4089.0,1102688.0,137.0
APex_WHITEWOLF,Revenant,Skirmisher,3869.0,1023002.0,223.0
APex_WHITEWOLF,Octane,Skirmisher,3015.0,801346.0,94.0
APex_WHITEWOLF,Pathfinder,Skirmisher,1834.0,458899.0,47.0
APex_WHITEWOLF,Bloodhound,Recon,1634.0,444669.0,86.0
APex_WHITEWOLF,Ash,Assault,1368.0,413183.0,75.0
APex_WHITEWOLF,Catalyst,Controller,1231.0,315233.0,58.0
APex_WHITEWOLF,Valkyrie,Skirmisher,495.0,151353.0,20.0
APex_WHITEWOLF,Ballistic,Assault,358.0,238154.0,26.0
APex_WHITEWOLF,Gibraltar,Support,322.0,96158.0,9.0
APex_WHITEWOLF,Rampart,Controller,287.0,82375.0,3.0
APex_WHITEWOLF,Caustic,Controller,85.0,23663.0,0.0
APex_WHITEWOLF,Wattson,Controller,76.0,19853.0,4.0
AQUAS_SPIRIT,Wraith,Skirmisher,45015.0,13467855.0,4192.0
AQUAS_SPIRIT,Bloodhound,Recon,8713.0,2510571.0,704.0
AQUAS_SPIRIT,Newcastle,Support,7597.0,2000578.0,453.0
AQUAS_SPIRIT,Octane,Skirmisher,6623.0,1945006.0,512.0
AQUAS_SPIRIT,Horizon,Skirmisher,5414.0,1626420.0,488.0
AQUAS_SPIRIT,Pathfinder,Skirmisher,2712.0,796856.0,191.0
AQUAS_SPIRIT,Seer,Recon,2416.0,686148.0,217.0
AQUAS_SPIRIT,Valkyrie,Skirmisher,2288.0,715191.0,178.0
AQUAS_SPIRIT,Lifeline,Support,1528.0,474260.0,110.0
AQUAS_SPIRIT,Bangalore,Assault,1527.0,485708.0,93.0
AQUAS_SPIRIT,Gibraltar,Support,1384.0,456336.0,80.0
AQUAS_SPIRIT,Revenant,Skirmisher,1068.0,391208.0,65.0
AQUAS_SPIRIT,Ash,Assault,674.0,315088.0,45.0
AQUAS_SPIRIT,Mirage,Support,557.0,286603.0,38.0
AQUAS_SPIRIT,Caustic,Controller,457.0,262257.0,32.0
AQUAS_SPIRIT,Mad Maggie,Assault,421.0,125523.0,30.0
AQUAS_SPIRIT,Crypto,Recon,374.0,126680.0,10.0
AQUAS_SPIRIT,Fuse,Assault,321.0,98377.0,27.0
AQUAS_SPIRIT,Loba,Support,161.0,190192.0,14.0
AQUAS_SPIRIT,Rampart,Controller,25.0,157081.0,6.0
ARODR1_TTG,Pathfinder,Skirmisher,70099.0,18803748.0,4371.0
ARODR1_TTG,Horizon,Skirmisher,40079.0,10177468.0,2408.0
ARODR1_TTG,Bangalore,Assault,11142.0,3008364.0,683.0
ARODR1_TTG,Wraith,Skirmisher,8497.0,2346327.0,525.0
ARODR1_TTG,Octane,Skirmisher,2767.0,824655.0,168.0
ARODR1_TTG,Gibraltar,Support,2307.0,742319.0,123.0
ARODR1_TTG,Bloodhound,Recon,1774.0,582897.0,109.0
ARODR1_TTG,Lifeline,Support,1733.0,455185.0,90.0
ARODR1_TTG,Vantage,Recon,1261.0,458001.0,79.0
AWESOME4SUMM,Bangalore,Assault,92919.0,25775698.0,5391.0
AWESOME4SUMM,Vantage,Recon,1735.0,648164.0,118.0
AWESOME4SUMM,Bloodhound,Recon,1051.0,406874.0,67.0
AWESOME4SUMM,Loba,Support,842.0,250814.0,45.0
AWESOME4SUMM,Crypto,Recon,499.0,272482.0,34.0
AWESOME4SUMM,Wattson,Controller,293.0,222329.0,22.0
AWESOME4SUMM,Valkyrie,Skirmisher,280.0,219164.0,21.0
AWESOME4SUMM,Mirage,Support,219.0,204313.0,18.0
AWESOME4SUMM,Fuse,Assault,98.0,174854.0,11.0
AWESOME4SUMM,Ash,Assault,91.0,173150.0,10.0
AWESOME4SUMM,Seer,Recon,37.0,160003.0,7.0
AWESOME4SUMM,Wraith,Skirmisher,1797.0,546244.0,59.0
AbyssionHanmaTTV,Fuse,Assault,91550.0,23529583.0,5705.0
AbyssionHanmaTTV,Revenant,Skirmisher,30052.0,7492585.0,1781.0
AbyssionHanmaTTV,Pathfinder,Skirmisher,14270.0,3637445.0,848.0
AbyssionHanmaTTV,Octane,Skirmisher,3379.0,831897.0,183.0
AbyssionHanmaTTV,Gibraltar,Support,2359.0,640746.0,132.0
AbyssionHanmaTTV,Bangalore,Assault,2086.0,552860.0,112.0
AbyssionHanmaTTV,Bloodhound,Recon,878.0,213817.0,35.0
AbyssionHanmaTTV,Mirage,Support,527.0,126167.0,14.0
AbyssionHanmaTTV,Crypto,Recon,378.0,243023.0,27.0
AbyssionHanmaTTV,Wraith,Skirmisher,344.0,234746.0,25.0
AbyssionHanmaTTV,Rampart,Controller,168.0,191896.0,15.0
AbyssionHanmaTTV,Wattson,Controller,125.0,181428.0,12.0
AbyssionHanmaTTV,Horizon,Skirmisher,93.0,173637.0,10.0
AbyssionHanmaTTV,Newcastle,Support,34.0,9792.0,0.0
AbyssionHanmaTTV,Seer,Recon,23.0,156594.0,6.0
AbyssionHanmaTTV,Loba,Support,7.0,152699.0,5.0
AbyssionHanmaTTV,Valkyrie,Skirmisher,0.0,68673.0,0.0
AcedHigh,Pathfinder,Skirmisher,60436.0,15896544.0,4663.0
AcedHigh,Valkyrie,Skirmisher,11520.0,3105073.0,485.0
AcedHigh,Octane,Skirmisher,1030.0,401761.0,66.0
AcedHigh,Revenant,Skirmisher,400.0,104002.0,24.0
AcedHigh,Bloodhound,Recon,267.0,215999.0,21.0
AcedHigh,Lifeline,Support,182.0,195305.0,16.0
AcedHigh,Ash,Assault,172.0,192870.0,15.0
AcedHigh,Seer,Recon,28.0,157812.0,6.0
Aches&Pains,Bloodhound,Recon,252763.0,67738521.0,24015.0
Aches&Pains,Fuse,Assault,1391.0,489651.0,87.0
Aches&Pains,Caustic,Controller,538.0,183877.0,22.0
Aches&Pains,Pathfinder,Skirmisher,143.0,185810.0,13.0
Aches&Pains,Rampart,Controller,142.0,185566.0,13.0
Aches&Pains,Revenant,Skirmisher,117.0,28368.0,8.0
Aches&Pains,Mirage,Support,77.0,169741.0,9.0
Aches&Pains,Mad Maggie,Assault,69.0,167794.0,9.0
Aches&Pains,Seer,Recon,48.0,162681.0,8.0
AggressiveExpert,Wraith,Skirmisher,35373.0,10837275.0,1564.0
AggressiveExpert,Horizon,Skirmisher,20739.0,6497094.0,937.0
AggressiveExpert,Bangalore,Assault,9269.0,1089590.0,359.0
AggressiveExpert,Octane,Skirmisher,3140.0,980108.0,199.0
AggressiveExpert,Pathfinder,Skirmisher,2963.0,859545.0,178.0
AggressiveExpert,Loba,Support,1061.0,323185.0,65.0
AggressiveExpert,Revenant,Skirmisher,935.0,378632.0,60.0
