player_name,career_kills,career_wins,career_revives
Ovrdxse-,97016.65,6491.81,13665.858
LatinoBambino805,97857.78,5101.4854,13041.665
Revy9_CUTLASS,96982.12,5901.243,22334.994
iiTzTimmy_kids,96982.65,6491.8193,13665.897
indoa77,96911.664,6491.8477,13665.99
BFF_KOJI,96815.43,5517.052,13667.077
Loot_eye,96818.98,7024.245,10643.7705
xQUEEN_TRiGGA,96754.23,7768.3276,26679.822
Phteeven420,96677.65,8981.919,28494.676
TogepiOG,96743.36,4514.0938,18484.09
Naifenio,96661.336,6488.3887,9014.481
IlSukuna-,96549.48,5990.942,13666.947
vEsox--,96423.62,6492.037,13666.6045
ClutchGodCrunch,96334.4,6957.135,11711.042
MiSo_NeeT,98504.77,5170.6396,8179.8467
ImTapper-Twitch,96112.17,4493.1973,7869.2153
BunnyGumi,96018.83,6085.2197,21421.102
imLnca,95915.38,6399.8613,13667.3545
sqke226_YouTube,95923.48,11281.185,19187.5
HorizxnBeams / Youtube,96453.625,6492.023,13666.571
ToumToum_TV,98149.74,6491.3696,13664.417
anna,96859.375,6491.8706,13666.052
Henney47,95734.57,6492.3013,13667.484
pMTZq,95763.93,6491.537,12682.404
MED_Yaser,95583.75,6141.6094,13727.478
WantedS_LINKE,95543.04,8013.683,13666.226
Yo-Mordred,95657.836,6168.584,13667.907
NaoufelFe,95500.79,6491.9033,13025.216
Kedinh,95339.555,6492.4463,13667.992
AylaMaiden,95300.54,6492.4707,13668.049
iSakura-7,95245.54,6492.487,13668.11
TIINK_IV,95378.555,6492.44,13667.943
MAX_GRAPPLE,95112.54,6492.537,13668.275
Blokybloke,96098.6,6492.1597,13667.022
MOIQ--,95074.54,6492.5537,13668.323
XTR_sebaalca17,95017.65,6150.9463,11247.509
Zurellk,94905.02,6272.033,13668.759
KILLERzzii,94876.586,4625.6084,12746.641
TeezusActinUp,95003.516,6492.582,13668.419
NuKY_xBia,94726.516,6492.6885,13668.7705
xMoto_OG_,94739.23,5921.047,27414.975
SSJUneak,94693.164,5344.9287,10199.205
GoogleSlime,94786.51,6492.663,13668.695
LIL-neet_zZ,95070.53,6492.557,13668.336
LobasBoyfriend,95713.57,6492.315,13667.516
Pan_Gepetto,94831.52,6492.6484,13668.634
DefxnsiveDxD,94851.414,5988.468,13503.595
SaltyFishcake,94390.49,6492.8174,13669.206
Saucy,96859.375,6491.8706,13666.052
PPL,94347.48,6492.8296,13669.246
HugoHiIaire,94328.14,5684.2314,12298.368
Red_in_7,94409.914,6238.177,13669.434
xDivineStark,94423.914,11533.087,13838.12
D1shiq,94304.95,7501.0005,15881.035
Ixmola,94138.445,6492.913,13669.522
DanieIsV2,94510.96,6491.7637,12346.56
LN I Norguosanow,95861.586,6492.251,13667.321
SirAppleSauce92,94060.45,6492.9443,13669.615
SlyRacooh,93825.97,6098.1963,9781.763
shoobytooby_Jr,93811.44,6493.037,13669.933
REDWQLFY,94164.46,6492.902,13669.483
Dog_EspumosoTTV,94240.94,5541.8486,14677.864
zKis7,93607.43,6493.116,13670.196
JennyTheBelgian,93597.336,5858.0244,9965.077
Niko__o-s,93547.43,6493.14,13670.276
rSnickersx,93509.62,6671.9106,22413.986
xrap06,93543.43,6493.1406,13670.273
ExcelXeery,93586.305,6083.521,11429.183
StayNaughtyC9,93419.42,6493.1875,13670.434
Mimu_jp,93416.43,6493.1904,13670.433
happyfence-_-,93361.414,6493.2104,13670.505
its_theios,93371.74,4807.753,10467.568
xllRyu,93234.01,6911.423,11943.0205
