player_name,career_kills,career_wins,career_revives,legend,BR Kills,BR Damage,BR Wins
MoonPakuTV,204860,7712,0,Newcastle,3604,0,0
MoonPakuTV,204860,7712,0,Vantage,0,0,0
MoonPakuTV,204860,7712,0,Catalyst,0,0,0
MoonPakuTV,204860,7712,0,Ballistic,0,0,0
MoonPakuTV,204860,7712,0,Conduit,17,0,0
MoonPakuTV,204860,7712,0,Alter,0,0,0
GomiaimPanda,200826,16064,25246,Global,0,0,0
GomiaimPanda,200826,16064,25246,Revenant,7495,2058817,565
GomiaimPanda,200826,16064,25246,Crypto,1908,538620,145
GomiaimPanda,200826,16064,25246,Horizon,21539,6639684,1707
GomiaimPanda,200826,16064,25246,Gibraltar,33627,9593146,3113
GomiaimPanda,200826,16064,25246,Wattson,4562,1062829,0
GomiaimPanda,200826,16064,25246,Fuse,217,57430,0
GomiaimPanda,200826,16064,25246,Bangalore,6209,1950452,405
GomiaimPanda,200826,16064,25246,Wraith,17797,4796648,1167
GomiaimPanda,200826,16064,25246,Octane,5299,1654283,372
GomiaimPanda,200826,16064,25246,Bloodhound,3429,1006227,256
GomiaimPanda,200826,16064,25246,Caustic,3542,1083765,289
GomiaimPanda,200826,16064,25246,Lifeline,17168,4413539,1319
GomiaimPanda,200826,16064,25246,Pathfinder,29186,9086605,2034
GomiaimPanda,200826,16064,25246,Loba,23967,6478268,2118
GomiaimPanda,200826,16064,25246,Mirage,13577,3318748,1052
GomiaimPanda,200826,16064,25246,Rampart,394,109002,35
GomiaimPanda,200826,16064,25246,Valkyrie,2424,719142,0
GomiaimPanda,200826,16064,25246,Seer,1361,423580,127
GomiaimPanda,200826,16064,25246,Ash,1102,332783,0
GomiaimPanda,200826,16064,25246,Mad Maggie,1541,390046,161
GomiaimPanda,200826,16064,25246,Newcastle,0,0,0
GomiaimPanda,200826,16064,25246,Vantage,245,81410,0
GomiaimPanda,200826,16064,25246,Catalyst,1024,298889,0
GomiaimPanda,200826,16064,25246,Ballistic,1282,0,0
GomiaimPanda,200826,16064,25246,Conduit,0,0,0
GomiaimPanda,200826,16064,25246,Alter,0,0,0
Not InvisibIe,199933,0,0,Global,0,0,0
Not InvisibIe,199933,0,0,Revenant,0,0,0
Not InvisibIe,199933,0,0,Crypto,0,0,0
Not InvisibIe,199933,0,0,Horizon,1559,432083,0
Not InvisibIe,199933,0,0,Gibraltar,0,0,0
Not InvisibIe,199933,0,0,Wattson,0,0,0
Not InvisibIe,199933,0,0,Fuse,0,0,0
Not InvisibIe,199933,0,0,Bangalore,188049,49791658,13913
Not InvisibIe,199933,0,0,Wraith,5670,1532555,0
Not InvisibIe,199933,0,0,Octane,101,26591,0
Not InvisibIe,199933,0,0,Bloodhound,0,0,0
Not InvisibIe,199933,0,0,Caustic,0,0,0
Not InvisibIe,199933,0,0,Lifeline,577,154204,0
Not InvisibIe,199933,0,0,Pathfinder,1838,0,0
Not InvisibIe,199933,0,0,Loba,0,0,0
Not InvisibIe,199933,0,0,Mirage,65,0,0
