player_name,BR Damage_Alter,BR Damage_Ash,BR Damage_Ballistic,BR Damage_Bangalore,BR Damage_Bloodhound,BR Damage_Catalyst,BR Damage_Caustic,BR Damage_Conduit,BR Damage_Crypto,BR Damage_Fuse,BR Damage_Gibraltar,BR Damage_Horizon,BR Damage_Lifeline,BR Damage_Loba,BR Damage_Mad Maggie,BR Damage_Mirage,BR Damage_Newcastle,BR Damage_Octane,BR Damage_Pathfinder,BR Damage_Rampart,BR Damage_Revenant,BR Damage_Seer,BR Damage_Valkyrie,BR Damage_Vantage,BR Damage_Wattson,BR Damage_Wraith,BR Kills_Alter,BR Kills_Ash,BR Kills_Ballistic,BR Kills_Bangalore,BR Kills_Bloodhound,BR Kills_Catalyst,BR Kills_Caustic,BR Kills_Conduit,BR Kills_Crypto,BR Kills_Fuse,BR Kills_Gibraltar,BR Kills_Horizon,BR Kills_Lifeline,BR Kills_Loba,BR Kills_Mad Maggie,BR Kills_Mirage,BR Kills_Newcastle,BR Kills_Octane,BR Kills_Pathfinder,BR Kills_Rampart,BR Kills_Revenant,BR Kills_Seer,BR Kills_Valkyrie,BR Kills_Vantage,BR Kills_Wattson,BR Kills_Wraith,BR Wins_Alter,BR Wins_Ash,BR Wins_Ballistic,BR Wins_Bangalore,BR Wins_Bloodhound,BR Wins_Catalyst,BR Wins_Caustic,BR Wins_Conduit,BR Wins_Crypto,BR Wins_Fuse,BR Wins_Gibraltar,BR Wins_Horizon,BR Wins_Lifeline,BR Wins_Loba,BR Wins_Mad Maggie,BR Wins_Mirage,BR Wins_Newcastle,BR Wins_Octane,BR Wins_Pathfinder,BR Wins_Rampart,BR Wins_Revenant,BR Wins_Seer,BR Wins_Valkyrie,BR Wins_Vantage,BR Wins_Wattson,BR Wins_Wraith
im just a wraith main,0.0,0.0,0.0,356949.0,0.0,0.0,0.0,0.0,0.0,0.0,75414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056522.0,0.0,0.0,0.0,0.0,0.0,0.0,28718318.0,0.0,31.0,0.0,1266.0,0.0,0.0,305.0,0.0,139.0,14.0,255.0,498.0,604.0,211.0,0.0,266.0,0.0,494.0,4055.0,0.0,94.0,29.0,0.0,0.0,0.0,108841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
im-penguini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,65739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imGaZa_-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16593314.0,0.0,0.0,0.0,0.0,0.0,0.0,1966822.0,0.0,0.0,0.0,0.0,0.0,213026.0,3788066.0,0.0,9.0,0.0,1317.0,0.0,0.0,0.0,0.0,0.0,114.0,668.0,54639.0,0.0,0.0,0.0,0.0,0.0,3099.0,5323.0,0.0,0.0,0.0,0.0,0.0,0.0,11222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imLnca,0.0,0.0,0.0,756374.0,267320.0,0.0,0.0,0.0,0.0,0.0,245221.0,2469205.0,710271.0,0.0,0.0,0.0,0.0,4637049.0,7783921.0,0.0,0.0,0.0,0.0,0.0,0.0,2661579.0,0.0,0.0,0.0,2868.0,985.0,0.0,909.0,0.0,68.0,0.0,994.0,10174.0,3273.0,744.0,0.0,638.0,0.0,19987.0,33775.0,0.0,493.0,65.0,110.0,0.0,721.0,12201.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,80.0,680.0,0.0,16.0,0.0,37.0,0.0,1480.0,2392.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0
imVashy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57478785.5,0.0,0.0,0.0,63.5,59.5,0.0,237.0,0.0,22.0,3.5,126.0,0.0,81.5,40.0,0.0,47.5,0.0,1583.5,138.0,39.0,27.5,29.0,0.0,0.0,35.0,220382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11999.0
imWIFl,0.0,0.0,0.0,165085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20025871.0,0.0,0.0,0.0,45422.0,0.0,0.0,0.0,0.0,0.0,4318.0,0.0,0.0,0.0,490114.0,0.0,0.0,0.0,520.0,1391.0,0.0,0.0,0.0,0.0,5.0,0.0,76747.0,326.0,402.0,0.0,153.0,0.0,392.0,252.0,0.0,51.0,17.0,15.0,0.0,126.0,1595.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7033.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0
inFERN0028,0.0,0.0,156775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768201.0,573145.0,324152.0,0.0,0.0,0.0,11754279.0,0.0,0.0,1218038.0,0.0,1490632.0,0.0,0.0,0.0,0.0,207.0,3315.0,2588.0,754.0,0.0,71.0,1229.0,0.0,0.0,0.0,5688.0,1883.0,873.0,811.0,0.0,0.0,37982.0,1825.0,0.0,5892.0,160.0,4496.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2370.0,0.0,0.0,0.0,0.0,395.0,0.0,0.0,0.0
indoa77,0.0,0.0,0.0,1247849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21516598.0,0.0,15.0,0.0,3918.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0,1299.0,0.0,0.0,0.0,0.0,0.0,1466.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,76462.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4885.0
insuqo,0.0,2457276.0,0.0,5069911.0,0.0,0.0,0.0,0.0,0.0,0.0,577777.0,2316006.0,0.0,0.0,0.0,17221.0,0.0,0.0,0.0,10316.0,0.0,0.0,708902.0,0.0,0.0,406496.0,0.0,10056.0,0.0,17352.0,1338.0,0.0,0.0,0.0,0.0,0.0,3994.0,8735.0,6362.0,184.0,134.0,67.0,0.0,3023.0,2753.0,38.0,0.0,2689.0,2651.0,0.0,269.0,1408.0,0.0,540.0,0.0,853.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,132.0,0.0,0.0,70.0
io3NF-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510491.0,880395.0,0.0,0.0,0.0,0.0,0.0,780276.0,7472242.0,0.0,0.0,0.0,0.0,0.0,0.0,1661497.0,0.0,0.0,0.0,4481.0,0.0,0.0,0.0,0.0,0.0,0.0,1738.0,3067.0,1968.0,0.0,0.0,0.0,0.0,2886.0,27906.0,58.0,1006.0,139.0,1464.0,0.0,12943.0,5983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,234.0
isN_ZenoX,0.0,0.0,0.0,0.0,0.0,0.0,11839374.0,0.0,0.0,0.0,0.0,0.0,101284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18343.0,19577.0,0.0,0.0,38540.0,0.0,0.0,29.0,557.0,471.0,348.0,0.0,101.0,271.0,0.0,264.0,581.0,0.0,401.0,0.0,143.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ishmish-,0.0,0.0,0.0,1505149.0,0.0,0.0,0.0,0.0,159637.0,0.0,0.0,0.0,7644003.0,0.0,0.0,0.0,0.0,450011.0,518158.0,0.0,0.0,0.0,0.0,0.0,0.0,1637493.0,0.0,0.0,0.0,4738.0,0.0,0.0,0.0,0.0,456.0,0.0,0.0,0.0,26840.0,0.0,0.0,0.0,0.0,1406.0,1676.0,0.0,1378.0,0.0,0.0,0.0,0.0,5595.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1508.0,0.0,0.0,0.0,0.0,72.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0
its relyo,0.0,152452.0,0.0,0.0,1098691.0,0.0,0.0,0.0,0.0,0.0,2124117.0,5349887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21466838.0,0.0,407.0,0.0,0.0,3384.0,0.0,0.0,0.0,0.0,57.0,5064.0,5455.0,0.0,0.0,0.0,0.0,109.0,0.0,2785.0,0.0,0.0,65.0,0.0,0.0,0.0,62219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
its_theios,0.0,145288.0,0.0,0.0,406036.0,0.0,336924.0,0.0,0.0,0.0,0.0,5481796.0,661228.0,410749.0,0.0,0.0,0.0,0.0,7088047.0,152745.0,0.0,551875.0,2954096.0,0.0,0.0,0.0,0.0,494.0,0.0,2294.0,0.0,19.0,1085.0,0.0,0.0,0.0,0.0,21519.0,2346.0,1499.0,0.0,1360.0,0.0,1763.0,25201.0,427.0,0.0,1793.0,9366.0,0.0,973.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,1237.0,120.0,95.0,0.0,0.0,0.0,0.0,1248.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0
itss clever,0.0,0.0,0.0,2189990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2064275.0,0.0,0.0,0.0,688306.0,0.0,2249391.0,592981.0,0.0,0.0,0.0,0.0,68844.0,0.0,11908097.0,0.0,0.0,0.0,6471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6827.0,0.0,0.0,0.0,1999.0,0.0,7111.0,1802.0,0.0,0.0,0.0,0.0,196.0,0.0,37586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,104.0,0.0,218.0,56.0,0.0,0.0,0.0,0.0,11.0,0.0,1811.0
itzZeldriSs-_-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306710.0,0.0,0.0,0.0,0.0,0.0,4742512.0,0.0,0.0,0.0,0.0,0.0,0.0,17344920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.0,0.0,0.0,0.0,0.0,0.0,18033.0,0.0,0.0,0.0,0.0,0.0,0.0,55977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
itzzLokiii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30312055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1360.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5603.0
jKillaKeiN,0.0,0.0,0.0,2097795.0,2180290.0,0.0,124936.0,0.0,0.0,0.0,0.0,1448823.0,7763794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745378.0,68802.0,974618.0,0.0,0.0,2689901.0,0.0,146.0,0.0,6502.0,11243.0,0.0,351.0,0.0,21.0,0.0,2544.0,4738.0,29711.0,99.0,0.0,0.0,0.0,1709.0,0.0,11.0,2871.0,107.0,3471.0,0.0,0.0,9930.0,0.0,0.0,0.0,394.0,744.0,0.0,28.0,0.0,0.0,0.0,0.0,267.0,2390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,622.0
jay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jayhawk488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159224.0,0.0,0.0,0.0,306257.0,0.0,0.0,20819049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4986.0,0.0,0.0,0.0,1050.0,107.0,0.0,93790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jimina_seinen,0.0,0.0,0.0,0.0,419804.0,0.0,0.0,0.0,0.0,0.0,210280.0,6112016.0,0.0,7747721.0,0.0,76116.0,0.0,0.0,0.0,0.0,0.0,25719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0,1749.0,0.0,0.0,0.0,0.0,466.0,22279.0,0.0,30270.0,0.0,248.0,0.0,488.0,2546.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1547.0,0.0,2780.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
joe comet,0.0,0.0,0.0,0.0,11305309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500989.0,0.0,0.0,0.0,0.0,0.0,0.0,2230789.0,0.0,1199117.0,0.0,260752.0,0.0,0.0,5.0,0.0,1384.0,48425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2064.0,229.0,0.0,0.0,1103.0,587.0,0.0,0.0,2691.0,5111.0,0.0,961.0,0.0,0.0,0.0,0.0,0.0,4845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,0.0,0.0
jtronithann,0.0,521045.0,0.0,711916.0,137499.0,0.0,0.0,0.0,0.0,0.0,0.0,3405991.0,0.0,542105.0,0.0,0.0,0.0,3234599.0,1368585.0,0.0,233523.0,0.0,278869.0,0.0,0.0,5269595.0,0.0,2103.0,369.0,2825.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,13882.0,0.0,1913.0,0.0,352.0,0.0,12629.0,5643.0,34.0,1418.0,1301.0,966.0,0.0,184.0,20723.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,0.0,101.0,0.0,0.0,0.0,559.0,219.0,0.0,45.0,0.0,44.0,0.0,0.0,838.0
kam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
katsu-KING-,0.0,0.0,63452.0,4020356.0,695903.0,0.0,0.0,0.0,263608.0,0.0,441099.0,0.0,3301738.0,0.0,933747.0,287006.0,0.0,463900.0,948008.0,0.0,196073.0,440894.0,8742.0,1488079.0,0.0,887909.0,0.0,0.0,210.0,12875.0,2504.0,0.0,15319.0,5969.0,823.0,62.0,1339.0,96.0,10358.0,0.0,2910.0,993.0,0.0,1467.0,3097.0,8186.0,1524.0,1511.0,36.0,5473.0,133.0,2963.0,0.0,0.0,0.0,1125.0,0.0,0.0,1205.0,0.0,57.0,3.0,112.0,0.0,1061.0,0.0,355.0,62.0,0.0,0.0,285.0,1014.0,0.0,234.0,3.0,604.0,8.0,239.0
kerschy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4974360.0,1809987.0,0.0,0.0,0.0,3407416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,11056.0,8410.0,0.0,0.0,0.0,0.0,22718.0,6960.0,0.0,546.0,63.0,13128.0,0.0,0.0,7252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,816.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
khryxsOnTiktok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14463.0,0.0,0.0,493758.0,0.0,0.0,0.0,0.0,6420388.0,69037.0,0.0,0.0,0.0,110705.0,0.0,0.0,84212.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.0,1207.0,172.0,0.0,26.0,37.0,20372.0,40508.0,0.0,146.0,0.0,334.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,92.0,0.0,0.0,0.0,0.0,888.0,2084.0,0.0,0.0,0.0,18.0,0.0,0.0,13.0
khxju,0.0,680773.0,0.0,2674464.0,344348.0,1461550.0,0.0,1416270.0,0.0,367184.0,0.0,960806.0,0.0,415973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811728.0,592406.0,0.0,6109101.0,2012284.0,0.0,2654.0,2292.0,14146.0,1023.0,2128.0,0.0,4021.0,0.0,1539.0,0.0,3758.0,633.0,1240.0,1777.0,0.0,636.0,123.0,208.0,0.0,0.0,6001.0,1933.0,0.0,19816.0,6200.0,0.0,0.0,0.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,117.0,0.0,1507.0,0.0
king kush,0.0,0.0,0.0,15542139.0,1336351.0,0.0,0.0,0.0,0.0,0.0,0.0,308896.0,0.0,306699.0,1504342.0,0.0,0.0,0.0,341836.0,0.0,0.0,0.0,0.0,0.0,0.0,447305.0,0.0,0.0,0.0,50210.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.0,0.0,1031.0,4368.0,0.0,0.0,0.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.0,0.0,0.0,0.0,3030.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,54.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
king__ksa501_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45160452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192164.0,229.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kirazzz,0.0,18360.0,0.0,3041124.0,372258.0,0.0,347796.0,0.0,274856.0,239542.0,968106.0,394630.0,783269.0,0.0,10656.0,1156559.0,0.0,630494.0,24744287.0,69756.0,261454.0,54700.0,0.0,0.0,283385.0,414986.0,0.0,62.0,0.0,10937.0,1244.0,0.0,1201.0,135.0,1090.0,911.0,3533.0,1687.0,2996.0,505.0,46.0,4795.0,0.0,2348.0,99129.0,299.0,1029.0,195.0,355.0,0.0,1005.0,1466.0,0.0,0.0,0.0,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,2.0,0.0,0.0,0.0,5196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
konvyk,0.0,0.0,0.0,0.0,0.0,0.0,109378.0,786707.0,0.0,0.0,0.0,2050888.0,1421844.0,216038.0,0.0,0.0,0.0,0.0,4196198.0,26762.0,174276.0,24176.5,348108.5,0.0,135898.5,0.0,0.0,0.0,0.0,1373.5,514.0,323.0,374.5,5423.0,0.0,282.5,0.0,20759.0,5759.0,767.5,93.5,525.0,0.0,953.0,16467.0,96.5,636.5,87.5,1321.5,61.0,492.5,2536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.5,266.5,38.0,0.0,0.0,0.0,0.0,566.5,4.5,0.0,0.0,55.0,0.0,29.0,0.0
koppe-eppok,0.0,386624.0,0.0,1022817.0,4111100.0,0.0,291015.0,0.0,0.0,0.0,0.0,428248.0,406476.0,211123.0,0.0,192329.0,0.0,409274.0,1327951.0,202461.0,1990236.0,146297.0,943781.0,0.0,273642.0,1840344.0,0.0,1341.0,6782.0,3373.0,13505.0,521.0,1206.0,0.0,0.0,0.0,14425.0,1835.0,1371.0,680.0,0.0,697.0,681.0,1394.0,4227.0,696.0,6724.0,446.0,3275.0,334.0,917.0,6017.0,0.0,115.0,0.0,263.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,103.0,98.0,24.0,0.0,58.0,0.0,82.0,232.0,54.0,363.0,0.0,306.0,0.0,41.0,324.0
koro99_k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848887.0,0.0,0.0,0.0,0.0,0.0,13846991.0,0.0,592715.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,3569.0,1074.0,336.0,0.0,0.0,0.0,1029.0,1617.0,408.0,2823.0,0.0,1291.0,505.0,0.0,6121.0,47270.0,68.0,1627.0,1618.0,146.0,0.0,858.0,7481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0
kswr_il,0.0,299942.0,0.0,507044.0,311796.0,0.0,0.0,0.0,0.0,0.0,125493.0,627601.0,10684743.0,0.0,0.0,0.0,0.0,2366375.0,251941.0,0.0,0.0,0.0,0.0,0.0,0.0,3216532.0,0.0,1161.0,0.0,1420.0,966.0,0.0,167.0,0.0,0.0,0.0,364.0,2113.0,43191.0,155.0,15.0,57.0,0.0,8473.0,1043.0,148.0,518.0,0.0,0.0,0.0,89.0,11868.0,0.0,82.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,3045.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0
kuronia0_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,10364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kurrenaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22093509.0,1072527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.0,0.0
kyanataMARU,0.0,2759082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7128176.0,0.0,0.0,0.0,0.0,0.0,3350823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6491608.0,0.0,10405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29339.0,0.0,0.0,0.0,0.0,0.0,12019.0,3066.0,0.0,1018.0,314.0,0.0,0.0,0.0,29989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1839.0,0.0,0.0,0.0,0.0,0.0,829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.0
l Got 5 0n it,0.0,467052.0,0.0,154456.0,353122.0,97645.0,91343.0,0.0,0.0,0.0,130758.0,947646.0,0.0,0.0,0.0,71507.0,0.0,177684.0,0.0,0.0,0.0,116592.0,0.0,215721.0,0.0,14644561.0,0.0,1655.0,0.0,557.0,1743.0,292.0,330.0,0.0,128.0,142.0,499.0,3253.0,507.0,0.0,0.0,263.0,0.0,634.0,440.0,139.0,74.0,356.0,340.0,749.0,0.0,63347.0,0.0,0.0,0.0,13.0,51.0,0.0,0.0,0.0,0.0,0.0,13.0,159.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
